x2,x1,cls
47.17882542997842,19.93591169107312,C3
45.322150619839135,54.444218123256405,C3
87.55267315268844,62.144985539739714,C3
86.81534094650006,64.48831744873257,C3
75.40122634290442,35.60078205235529,C3
35.65440050724564,75.01610902650683,C3
38.81789631397041,78.56443335093616,C3
32.25343773317108,31.101609006218123,C3
45.724837661273845,39.61939390706581,C3
66.53622698521423,71.47196980362276,C3
56.30175866098513,47.503095422334134,C3
72.4502093297892,46.49538804866628,C3
83.50232218386597,28.82117268907292,C3
75.07995552870047,56.37027769353437,C3
91.17678769051436,66.70577525835873,C3
72.9966896122781,16.825827280347244,C3
44.024191442999864,38.285715191262646,C3
49.27190305830601,80.6799847756735,C3
50.91573849724329,73.53387258634034,C3
54.03113601005142,42.63945568277414,C3
66.38686691735194,19.71685246706472,C3
41.50110791735365,23.66946136355684,C3
31.966245628174146,34.18601738888666,C3
54.62423729359761,46.6167576036643,C3
67.78071821207462,44.48217761469916,C3
71.77293798373739,47.87717495282225,C3
58.961549961657276,53.291071603024434,C3
19.073640382460827,14.232892500099217,C3
59.135473535162305,54.44229421986947,C3
67.76313448900996,22.703568729298105,C3
82.46364003828822,47.23859033971613,C3
46.67612138562076,55.50665821996085,C3
40.45296281263195,38.210495662610036,C3
72.06019994979977,69.42668277441004,C3
51.097462195229916,29.887236332444715,C3
52.715389040065126,32.457600929328684,C3
31.295599624351492,62.565905576339645,C3
74.58917781649565,57.342444185606496,C3
74.49209341675727,32.44907105688506,C3
42.225399259411766,42.85305146058659,C3
38.18357637223508,2.688346858108262,C3
73.74532017153653,28.82689235429047,C3
76.85716860642952,62.517452562803484,C3
41.616951691477254,43.82821438938885,C3
48.20890937630177,70.715021817957,C3
76.85558784148897,47.84483121941956,C3
53.738760867238675,55.90038143858402,C3
62.6208010677459,34.485765360758,C3
63.052198473291135,89.68555338435083,C3
60.77470840516828,79.50210301471807,C3
58.30878125956541,81.32240909605542,C3
37.55928205915869,21.233993186505153,C3
71.48469773474832,27.412568437125785,C3
32.11069717075509,45.75398264470966,C3
84.66087692655182,53.645538843323784,C3
68.13243027160102,50.86367160367571,C3
40.42223885399561,26.162470371017427,C3
52.273525037639196,40.95862607488011,C3
62.8104777084856,67.99176342703245,C3
79.75232607679902,39.76040707481878,C3
56.22092990035483,57.954385218869895,C3
47.0040686405424,69.09365409231985,C3
47.389806339318355,62.415204805695105,C3
84.8032105790385,41.457625251359254,C3
79.33028830014428,49.11286278463948,C3
60.03165790560111,25.253453065311703,C3
47.66302704208982,53.440923003281284,C3
91.55088339013335,47.857092760960526,C3
63.548723546257904,74.69825388801063,C3
25.68840342167333,36.47705664968232,C3
34.10078126190683,24.751557784316375,C3
50.92575908402568,74.76085203290708,C3
60.403371440608126,54.13993936099186,C3
55.01386708162824,49.32532735336834,C3
43.16590904210077,46.28117152062444,C3
56.360563370231354,59.58515487672181,C3
56.23807481913086,49.893505088759646,C3
72.60961389941504,19.1909416408719,C3
83.959785648496,30.807040263109386,C3
36.4098427850757,47.39740284739916,C3
53.82157985174872,17.35349060290707,C3
74.06573382310866,36.663744042608656,C3
48.027096713664484,61.78998874770102,C3
34.26406887521047,74.93310720640723,C3
59.15677631064797,73.52616036732283,C3
25.10862833075911,24.174783906558087,C3
